id,number,segmentId,departureTime,arrivalTime
10187,U28044,969,02:05:00,05:04:03.2520000
10188,U25478,969,15:34:00,18:18:03.2520000
10189,U27794,969,19:02:00,22:06:03.2520000
10190,U23073,969,11:28:00,14:31:03.2520000
10191,U22009,969,04:46:00,07:50:03.2520000
10192,U27935,969,10:06:00,13:03:03.2520000
10193,U26766,969,06:07:00,09:10:03.2520000
10194,U29892,969,20:04:00,23:15:03.2520000
10195,U26509,969,06:21:00,09:04:03.2520000
10196,U24322,969,06:19:00,09:27:03.2520000
10197,U25419,969,21:24:00,1.00:25:03.2520000
10198,U26232,969,19:05:00,21:51:03.2520000
10199,U24952,969,11:46:00,14:40:03.2520000
10200,U29075,969,22:56:00,1.02:02:03.2520000
10201,U22235,970,14:30:00,16:56:37.2280000
10202,U24756,970,12:37:00,15:25:37.2280000
10203,U24957,970,01:04:00,03:28:37.2280000
10204,U27123,970,02:36:00,05:27:37.2280000
10205,U28012,970,15:43:00,18:09:37.2280000
10206,U25355,970,13:34:00,16:10:37.2280000
10207,U26789,970,1.00:36:00,1.03:20:37.2280000
10208,U26265,970,06:21:00,08:50:37.2280000
10209,U28264,970,12:39:00,15:03:37.2280000
10210,U21112,970,19:07:00,21:36:37.2280000
10211,U26118,970,20:24:00,23:17:37.2280000
10212,U28185,970,14:12:00,17:05:37.2280000
10213,U24364,971,06:50:00,09:55:36.2860000
10214,U24967,971,20:35:00,23:24:36.2860000
10215,U24784,971,05:47:00,08:53:36.2860000
10216,U29476,971,1.00:29:00,1.03:10:36.2860000
10217,U28906,971,03:59:00,06:57:36.2860000
10218,U28121,971,06:42:00,09:41:36.2860000
10219,U24603,971,09:05:00,11:50:36.2860000
10220,U21424,971,18:08:00,21:05:36.2860000
10221,U26467,972,01:03:00,03:39:10.6590000
10222,U23026,972,19:07:00,21:32:10.6590000
10223,U26345,972,04:36:00,07:01:10.6590000
10224,U28486,972,23:05:00,1.01:31:10.6590000
10225,U27668,972,09:53:00,12:17:10.6590000
10226,U22988,972,01:08:00,03:45:10.6590000
10227,U24767,972,19:48:00,22:29:10.6590000
10228,U26382,972,05:46:00,08:15:10.6590000
10229,U29690,973,16:26:00,21:15:25.7940000
10230,U22822,973,12:26:00,17:14:25.7940000
10231,U24450,973,11:20:00,16:13:25.7940000
10232,U22310,973,14:31:00,19:21:25.7940000
10233,U26933,973,09:44:00,14:26:25.7940000
10234,U27793,973,08:23:00,13:16:25.7940000
10235,U29931,973,21:43:00,1.02:39:25.7940000
10236,U24562,973,1.00:41:00,1.05:34:25.7940000
10237,U26759,973,06:53:00,11:42:25.7940000
10238,U26176,973,16:40:00,21:16:25.7940000
10239,U21849,973,19:04:00,23:47:25.7940000
10240,U27867,973,18:15:00,23:09:25.7940000
10241,U24549,974,11:53:00,16:48:29.3340000
10242,U24017,974,05:40:00,10:35:29.3340000
10243,U27238,974,22:24:00,1.03:19:29.3340000
10244,U26410,974,11:33:00,16:15:29.3340000
10245,U26987,974,11:34:00,16:28:29.3340000
10246,U21102,974,21:38:00,1.02:37:29.3340000
10247,U21221,974,12:35:00,17:20:29.3340000
10248,U24047,974,14:06:00,19:07:29.3340000
10249,U27334,974,23:10:00,1.04:01:29.3340000
10250,U27055,974,18:35:00,23:30:29.3340000
10251,U25451,974,21:45:00,1.02:31:29.3340000
10252,U27322,974,18:16:00,23:00:29.3340000
10253,U23885,975,21:09:00,1.00:03:01.8380000
10254,U24072,975,04:35:00,07:40:01.8380000
10255,U24854,975,15:29:00,18:22:01.8380000
10256,U29233,975,11:01:00,13:40:01.8380000
10257,U28431,975,14:08:00,16:58:01.8380000
10258,U26500,975,20:18:00,23:21:01.8380000
10259,U29465,975,02:11:00,05:12:01.8380000
10260,U27267,975,07:28:00,10:35:01.8380000
10261,U22858,975,04:02:00,07:05:01.8380000
10262,U22676,975,04:48:00,07:55:01.8380000
10263,U26599,975,1.00:27:00,1.03:06:01.8380000
10264,U22047,976,03:02:00,04:37:26.4150000
10265,U29186,976,13:25:00,15:00:26.4150000
10266,U26067,976,16:02:00,18:02:26.4150000
10267,U23518,976,20:22:00,21:57:26.4150000
10268,U26601,976,19:20:00,21:15:26.4150000
10269,U25071,976,14:46:00,16:40:26.4150000
10270,U22505,976,21:07:00,22:46:26.4150000
10271,U24977,977,01:01:00,05:59:28.3750000
10272,U24992,977,09:48:00,14:53:28.3750000
10273,U24662,977,00:39:00,05:47:28.3750000
10274,U26764,977,18:02:00,23:17:28.3750000
10275,U28614,977,10:27:00,15:34:28.3750000
10276,U21648,977,00:52:00,06:13:28.3750000
10277,U25825,977,10:52:00,16:11:28.3750000
10278,U29945,977,05:53:00,11:12:28.3750000
10279,U23775,977,09:08:00,14:29:28.3750000
10280,U29472,977,03:08:00,08:06:28.3750000
10281,U27212,978,05:41:00,11:40:22.2180000
10282,U23013,978,02:20:00,08:31:22.2180000
10283,U29061,978,10:03:00,16:18:22.2180000
10284,U24908,978,18:30:00,1.00:21:22.2180000
10285,U27401,978,12:45:00,18:51:22.2180000
10286,U27155,978,04:02:00,10:03:22.2180000
10287,U21081,979,16:31:00,21:31:02.8060000
10288,U21193,979,19:23:00,1.00:07:02.8060000
10289,U25221,979,12:20:00,17:16:02.8060000
10290,U21537,979,10:56:00,15:39:02.8060000
10291,U21515,979,23:26:00,1.04:08:02.8060000
10292,U21290,979,08:18:00,12:55:02.8060000
10293,U26736,979,00:50:00,05:28:02.8060000
10294,U28477,979,22:54:00,1.03:46:02.8060000
10295,U27288,979,23:29:00,1.04:07:02.8060000
10296,U24175,979,16:00:00,20:39:02.8060000
10297,U21482,979,13:48:00,18:46:02.8060000
10298,U29560,979,02:22:00,06:59:02.8060000
10299,U27246,980,13:59:00,17:46:13.9250000
10300,U23223,980,17:13:00,21:05:13.9250000
10301,U26970,980,10:18:00,14:05:13.9250000
10302,U29221,980,04:16:00,08:10:13.9250000
10303,U28996,980,04:47:00,08:52:13.9250000
10304,U27119,980,13:53:00,17:59:13.9250000
10305,U24382,980,12:15:00,16:15:13.9250000
10306,U21068,980,20:52:00,1.00:50:13.9250000
10307,U24961,981,19:42:00,23:15:06.6940000
10308,U27149,981,17:13:00,20:31:06.6940000
10309,U22064,981,13:41:00,17:21:06.6940000
10310,U22453,981,22:06:00,1.01:28:06.6940000
10311,U25706,981,09:38:00,13:12:06.6940000
10312,U28497,981,22:46:00,1.02:21:06.6940000
10313,U25035,981,15:07:00,18:21:06.6940000
10314,U22049,981,18:37:00,21:50:06.6940000
10315,U22376,982,05:57:00,09:36:05.5640000
10316,U29864,982,08:19:00,11:48:05.5640000
10317,U23662,982,17:20:00,20:52:05.5640000
10318,U24011,982,16:44:00,20:34:05.5640000
10319,U22609,982,21:30:00,1.01:16:05.5640000
10320,U24343,982,12:27:00,16:02:05.5640000
10321,U27635,982,15:06:00,18:39:05.5640000
10322,U28399,982,13:00:00,16:26:05.5640000
10323,U23706,982,07:34:00,11:24:05.5640000
10324,U24415,982,23:38:00,1.03:07:05.5640000
10325,U26379,982,21:40:00,1.01:27:05.5640000
10326,U24747,983,18:32:00,1.01:58:00.4840000
10327,U28277,983,14:50:00,22:11:00.4840000
10328,U26217,983,11:15:00,18:40:00.4840000
10329,U29487,983,08:55:00,16:12:00.4840000
10330,U26753,983,05:12:00,12:36:00.4840000
10331,U27304,983,12:17:00,19:39:00.4840000
10332,U26292,983,09:27:00,16:36:00.4840000
10333,U25020,983,13:52:00,21:02:00.4840000
10334,U22900,983,05:00:00,12:30:00.4840000
10335,U24826,983,12:54:00,20:12:00.4840000
10336,U28007,983,22:22:00,1.05:44:00.4840000
10337,U24062,983,08:40:00,16:12:00.4840000
10338,U24274,983,19:39:00,1.02:56:00.4840000
10339,U22876,984,00:23:00,02:34:45.9630000
10340,U26952,984,06:45:00,09:17:45.9630000
10341,U24532,984,01:11:00,03:37:45.9630000
10342,U23643,984,08:07:00,10:21:45.9630000
10343,U22160,984,03:18:00,05:42:45.9630000
10344,U25112,984,15:38:00,18:00:45.9630000
10345,U27309,984,18:21:00,20:46:45.9630000
10346,U27685,984,11:05:00,13:42:45.9630000
10347,U27554,984,18:15:00,20:34:45.9630000
10348,U21393,984,02:17:00,04:40:45.9630000
10349,U28426,985,02:15:00,07:49:03.8670000
10350,U27442,985,11:16:00,17:01:03.8670000
10351,U22877,985,11:53:00,17:45:03.8670000
10352,U25777,985,04:25:00,10:08:03.8670000
10353,U29273,985,12:08:00,17:48:03.8670000
10354,U21248,985,13:57:00,19:40:03.8670000
10355,U25625,985,12:22:00,18:17:03.8670000
10356,U28586,986,06:44:00,13:01:27.0830000
10357,U27849,986,11:19:00,17:34:27.0830000
10358,U26921,986,00:20:00,06:43:27.0830000
10359,U23103,986,17:55:00,1.00:33:27.0830000
10360,U29652,986,20:15:00,1.02:43:27.0830000
10361,U24542,986,12:18:00,18:41:27.0830000
10362,U28764,986,07:52:00,14:22:27.0830000
10363,U27680,986,13:55:00,20:22:27.0830000
10364,U28758,986,23:34:00,1.05:45:27.0830000
10365,U25190,986,05:31:00,11:45:27.0830000
10366,U29427,987,04:18:00,07:50:21.2140000
10367,U25832,987,09:29:00,12:43:21.2140000
10368,U24506,987,19:56:00,23:06:21.2140000
10369,U27514,987,09:55:00,13:27:21.2140000
10370,U22324,987,05:16:00,08:25:21.2140000
10371,U28147,987,02:23:00,05:33:21.2140000
10372,U29407,987,05:41:00,08:58:21.2140000
10373,U23519,987,10:51:00,14:20:21.2140000
10374,U25696,987,16:50:00,19:58:21.2140000
10375,U29827,987,14:44:00,18:13:21.2140000
10376,U26356,988,07:53:00,09:24:39.8140000
10377,U28744,988,04:24:00,05:50:39.8140000
10378,U28617,988,17:57:00,19:27:39.8140000
10379,U27133,988,10:14:00,11:51:39.8140000
10380,U21134,988,06:09:00,07:51:39.8140000
10381,U27219,988,21:56:00,23:40:39.8140000
10382,U23892,988,09:42:00,11:16:39.8140000
10383,U27810,989,17:48:00,20:53:39.7700000
10384,U24420,989,23:34:00,1.02:57:39.7700000
10385,U26252,989,05:52:00,09:08:39.7700000
10386,U23913,989,01:50:00,05:17:39.7700000
10387,U27042,989,20:29:00,23:37:39.7700000
10388,U29784,989,12:02:00,15:02:39.7700000
10389,U27306,989,20:03:00,23:11:39.7700000
10390,U21012,989,18:08:00,21:13:39.7700000
10391,U22553,989,21:58:00,1.01:02:39.7700000
10392,U27169,990,13:36:00,16:56:03.5570000
10393,U23574,990,11:41:00,15:14:03.5570000
10394,U23273,990,22:42:00,1.02:09:03.5570000
10395,U24803,990,01:43:00,04:53:03.5570000
10396,U25802,990,19:08:00,22:24:03.5570000
10397,U21503,991,08:21:00,11:10:44.6120000
10398,U23301,991,06:46:00,09:38:44.6120000
10399,U29935,991,15:13:00,18:26:44.6120000
10400,U27898,991,05:26:00,08:37:44.6120000
10401,U24252,991,13:56:00,16:58:44.6120000
10402,U25442,991,22:17:00,1.01:25:44.6120000
10403,U29263,991,03:17:00,06:04:44.6120000
10404,U26401,991,12:14:00,15:16:44.6120000
10405,U29304,992,08:48:00,14:57:18.2650000
10406,U22095,992,22:35:00,1.04:53:18.2650000
10407,U24666,992,03:04:00,09:06:18.2650000
10408,U25971,992,09:07:00,15:08:18.2650000
10409,U25456,992,00:18:00,06:34:18.2650000
10410,U29283,992,16:27:00,22:48:18.2650000
10411,U29846,992,12:29:00,18:47:18.2650000
10412,U29241,992,16:54:00,23:17:18.2650000
10413,U29797,992,06:14:00,12:34:18.2650000
10414,U24437,992,08:46:00,14:40:18.2650000
10415,U24837,993,15:50:00,18:57:35.9800000
10416,U21932,993,14:19:00,17:39:35.9800000
10417,U21350,993,23:33:00,1.02:56:35.9800000
10418,U25669,993,11:27:00,14:42:35.9800000
10419,U24917,993,07:15:00,10:48:35.9800000
10420,U23704,993,15:31:00,19:00:35.9800000
10421,U21059,993,15:37:00,19:04:35.9800000
10422,U26076,993,07:10:00,10:22:35.9800000
10423,U27227,993,00:39:00,03:50:35.9800000
10424,U23667,993,21:32:00,1.00:57:35.9800000
10425,U24293,994,11:33:00,14:10:43.3830000
10426,U23404,994,15:08:00,18:01:43.3830000
10427,U28235,994,21:45:00,1.00:46:43.3830000
10428,U22690,994,21:44:00,1.00:35:43.3830000
10429,U21043,994,17:16:00,19:53:43.3830000
10430,U22133,994,20:26:00,23:21:43.3830000
10431,U22797,994,01:02:00,03:49:43.3830000
10432,U27854,994,19:38:00,22:17:43.3830000
10433,U22088,994,08:02:00,10:48:43.3830000
10434,U29245,994,05:25:00,08:16:43.3830000
10435,U26874,994,17:17:00,20:15:43.3830000
10436,U21217,995,08:21:00,12:12:42.5560000
10437,U24669,995,16:22:00,20:19:42.5560000
10438,U23846,995,21:00:00,1.00:45:42.5560000
10439,U25153,995,19:59:00,23:57:42.5560000
10440,U25171,995,05:30:00,09:33:42.5560000
10441,U29267,995,13:26:00,17:14:42.5560000
10442,U23516,995,10:44:00,14:45:42.5560000
10443,U26751,996,04:55:00,07:53:20.4320000
10444,U28038,996,23:57:00,1.02:57:20.4320000
10445,U26451,996,16:24:00,19:01:20.4320000
10446,U23363,996,09:42:00,12:16:20.4320000
10447,U21530,996,11:07:00,13:46:20.4320000
10448,U29158,996,17:02:00,19:39:20.4320000
10449,U28461,996,08:55:00,11:54:20.4320000
10450,U24181,996,08:04:00,10:59:20.4320000
10451,U24884,996,19:53:00,22:33:20.4320000
10452,U22790,996,12:26:00,15:16:20.4320000
10453,U28409,996,14:20:00,17:01:20.4320000
10454,U28657,996,06:52:00,09:45:20.4320000
10455,U25548,997,06:33:00,10:08:27.6300000
10456,U28200,997,05:48:00,09:30:27.6300000
10457,U22427,997,23:58:00,1.03:34:27.6300000
10458,U28030,997,04:22:00,08:08:27.6300000
10459,U24568,997,18:46:00,22:43:27.6300000
10460,U28335,997,21:22:00,1.01:17:27.6300000
10461,U25321,997,15:27:00,19:01:27.6300000
10462,U24443,997,08:25:00,11:53:27.6300000
10463,U25103,997,17:40:00,21:23:27.6300000
10464,U29036,998,20:32:00,1.01:53:28.4040000
10465,U28923,998,07:32:00,12:41:28.4040000
10466,U24449,998,20:41:00,1.02:00:28.4040000
10467,U23016,998,00:23:00,05:34:28.4040000
10468,U23017,998,22:17:00,1.03:45:28.4040000
10469,U21430,998,21:45:00,1.03:18:28.4040000
10470,U23106,998,08:45:00,14:14:28.4040000
10471,U21585,998,03:47:00,09:13:28.4040000
10472,U29542,998,10:16:00,15:23:28.4040000
10473,U22998,998,08:08:00,13:23:28.4040000
10474,U29760,998,09:08:00,14:30:28.4040000
10475,U24479,998,01:06:00,06:37:28.4040000
10476,U21196,998,06:10:00,11:31:28.4040000
10477,U29338,998,21:43:00,1.02:57:28.4040000
10478,U29200,998,15:20:00,20:49:28.4040000
10479,U21998,999,21:55:00,1.00:28:18.0210000
10480,U23421,999,18:36:00,21:23:18.0210000
10481,U26049,999,20:36:00,23:04:18.0210000
10482,U29086,999,14:05:00,16:44:18.0210000
10483,U21602,999,23:54:00,1.02:41:18.0210000
10484,U29170,999,20:37:00,23:15:18.0210000
10485,U24039,999,20:35:00,22:58:18.0210000
10486,U22512,999,21:11:00,23:48:18.0210000
10487,U29453,999,03:22:00,05:43:18.0210000
10488,U22525,999,09:05:00,11:40:18.0210000
10489,U26171,999,20:59:00,23:40:18.0210000
10490,U28689,999,04:54:00,07:26:18.0210000
10491,U26011,999,15:48:00,18:16:18.0210000
10492,U26669,1000,16:58:00,23:11:52.5750000
10493,U29299,1000,17:54:00,1.00:08:52.5750000
10494,U26845,1000,17:52:00,23:59:52.5750000
10495,U22316,1000,02:23:00,08:22:52.5750000
10496,U27300,1000,15:40:00,21:29:52.5750000
10497,U28437,1000,09:21:00,15:20:52.5750000
10498,U27734,1000,09:49:00,15:37:52.5750000
10499,U29124,1000,16:21:00,22:32:52.5750000
10500,U24502,1000,15:22:00,21:26:52.5750000
10501,U22864,1000,22:19:00,1.04:34:52.5750000
10502,U26863,1001,16:40:00,19:51:31.9340000
10503,U24067,1001,09:10:00,12:10:31.9340000
10504,U27839,1001,15:22:00,18:17:31.9340000
10505,U21286,1001,02:40:00,05:40:31.9340000
10506,U25377,1001,03:18:00,06:39:31.9340000
10507,U29812,1001,01:15:00,04:18:31.9340000
10508,U28658,1001,06:42:00,09:38:31.9340000
10509,U26672,1001,06:07:00,09:24:31.9340000
10510,U24298,1001,06:30:00,09:47:31.9340000
10511,U28871,1002,23:27:00,1.03:41:56.0600000
10512,U29044,1002,01:35:00,05:45:56.0600000
10513,U23298,1002,23:18:00,1.03:34:56.0600000
10514,U21289,1002,02:26:00,06:40:56.0600000
10515,U21502,1002,12:12:00,16:22:56.0600000
10516,U22208,1002,01:08:00,05:09:56.0600000
10517,U22699,1002,00:03:00,04:27:56.0600000
10518,U22054,1002,15:48:00,19:57:56.0600000
10519,U27495,1002,18:38:00,22:41:56.0600000
10520,U28904,1002,13:17:00,17:28:56.0600000
10521,U25033,1002,06:07:00,10:33:56.0600000
10522,U21555,1002,15:00:00,19:10:56.0600000
10523,U26880,1002,22:06:00,1.02:16:56.0600000
10524,U28911,1003,20:57:00,1.00:51:24.1400000
10525,U27126,1003,04:28:00,08:34:24.1400000
10526,U24287,1003,07:05:00,10:56:24.1400000
10527,U22770,1003,19:15:00,23:07:24.1400000
10528,U26190,1003,13:03:00,17:16:24.1400000
10529,U29897,1003,01:10:00,05:00:24.1400000
10530,U27207,1003,10:56:00,14:43:24.1400000
10531,U25365,1003,23:36:00,1.03:38:24.1400000
10532,U24131,1003,04:48:00,08:43:24.1400000
10533,U22610,1004,17:32:00,23:35:18.2160000
10534,U25272,1004,23:34:00,1.05:44:18.2160000
10535,U23107,1004,21:26:00,1.03:51:18.2160000
10536,U22478,1004,04:48:00,11:12:18.2160000
10537,U21244,1004,23:55:00,1.06:17:18.2160000
10538,U26468,1004,05:58:00,12:21:18.2160000
10539,U25913,1004,05:54:00,12:25:18.2160000
10540,U28685,1004,22:40:00,1.04:49:18.2160000
10541,U22754,1004,19:16:00,1.01:18:18.2160000
10542,U23334,1004,08:36:00,15:03:18.2160000
10543,U25893,1004,18:49:00,1.01:05:18.2160000
10544,U24419,1004,19:19:00,1.01:30:18.2160000
10545,U29822,1004,23:36:00,1.05:50:18.2160000
10546,U26992,1004,03:50:00,10:16:18.2160000
10547,U25911,1004,08:29:00,14:41:18.2160000
10548,U28153,1004,07:31:00,14:01:18.2160000
10549,U24598,1004,17:25:00,23:27:18.2160000
10550,U26132,1005,08:14:00,15:05:41.0810000
10551,U27138,1005,09:54:00,16:48:41.0810000
10552,U25016,1005,08:23:00,15:29:41.0810000
10553,U21817,1005,23:47:00,1.06:50:41.0810000
10554,U22774,1005,04:58:00,11:48:41.0810000
10555,U29486,1005,13:56:00,21:02:41.0810000
10556,U21901,1005,05:13:00,12:02:41.0810000
10557,U29991,1005,20:49:00,1.04:01:41.0810000
10558,U25194,1005,17:17:00,1.00:27:41.0810000
10559,U22394,1005,18:11:00,1.01:12:41.0810000
10560,U24059,1005,00:33:00,07:24:41.0810000
10561,U25168,1005,08:38:00,15:48:41.0810000
10562,U26168,1005,23:45:00,1.06:45:41.0810000
10563,U28770,1005,23:14:00,1.05:59:41.0810000
10564,U22216,1006,02:57:00,05:29:14.2370000
10565,U21554,1006,10:08:00,12:29:14.2370000
10566,U22295,1006,02:34:00,05:21:14.2370000
10567,U28974,1006,08:00:00,10:28:14.2370000
10568,U28053,1006,05:19:00,07:45:14.2370000
10569,U23146,1006,23:32:00,1.01:54:14.2370000
10570,U25629,1006,02:47:00,05:09:14.2370000
10571,U28745,1006,01:23:00,03:42:14.2370000
10572,U21664,1006,11:13:00,13:46:14.2370000
10573,U21037,1006,19:37:00,22:21:14.2370000
10574,U28823,1006,02:19:00,04:49:14.2370000
10575,U28700,1006,07:30:00,10:09:14.2370000
10576,U22148,1006,16:04:00,18:30:14.2370000
10577,U22392,1006,12:26:00,14:47:14.2370000
10578,U25036,1007,18:36:00,20:23:31.8680000
10579,U29096,1007,04:35:00,06:25:31.8680000
10580,U22722,1007,18:49:00,20:30:31.8680000
10581,U22322,1007,09:37:00,11:19:31.8680000
10582,U22273,1007,00:04:00,01:40:31.8680000
10583,U24178,1007,18:23:00,20:04:31.8680000
10584,U21976,1007,20:33:00,22:18:31.8680000
10585,U22660,1007,01:00:00,02:30:31.8680000
10586,U21354,1007,15:30:00,17:13:31.8680000
10587,U23931,1007,14:05:00,15:51:31.8680000
10588,U29857,1007,17:24:00,19:17:31.8680000
10589,U21635,1007,00:29:00,02:13:31.8680000
10590,U23302,1007,16:12:00,17:58:31.8680000
10591,U29214,1007,04:05:00,05:51:31.8680000
10592,U24929,1008,08:11:00,13:40:28.5170000
10593,U21060,1008,05:13:00,10:38:28.5170000
10594,U22231,1008,22:13:00,1.03:32:28.5170000
10595,U26099,1008,05:48:00,11:22:28.5170000
10596,U26622,1008,19:28:00,1.01:15:28.5170000
10597,U24607,1008,08:21:00,13:53:28.5170000
10598,U26444,1008,21:08:00,1.02:44:28.5170000
10599,U21589,1009,02:45:00,06:53:13.5030000
10600,U25122,1009,12:30:00,16:37:13.5030000
10601,U28035,1009,22:02:00,1.01:48:13.5030000
10602,U27879,1009,19:58:00,1.00:01:13.5030000
10603,U27591,1009,10:03:00,13:53:13.5030000
10604,U28989,1009,00:16:00,04:20:13.5030000
10605,U27409,1009,06:32:00,10:34:13.5030000
10606,U23480,1009,04:46:00,08:40:13.5030000
10607,U24990,1009,03:59:00,07:57:13.5030000
10608,U24021,1010,18:11:00,21:43:19.3600000
10609,U24121,1010,20:17:00,23:57:19.3600000
10610,U21004,1010,05:28:00,09:00:19.3600000
10611,U25284,1010,01:19:00,04:46:19.3600000
10612,U21897,1010,09:42:00,13:14:19.3600000
10613,U26129,1011,07:45:00,12:36:28.8780000
10614,U23181,1011,06:16:00,11:04:28.8780000
10615,U22374,1011,12:43:00,17:31:28.8780000
10616,U23133,1011,23:30:00,1.04:27:28.8780000
10617,U21644,1011,16:04:00,21:00:28.8780000
10618,U25048,1011,20:13:00,1.01:16:28.8780000
10619,U29405,1011,03:03:00,07:52:28.8780000
10620,U28601,1011,01:30:00,06:15:28.8780000
10621,U25969,1011,08:13:00,13:08:28.8780000
10622,U22499,1011,20:51:00,1.01:45:28.8780000
10623,U24852,1011,12:27:00,17:12:28.8780000
10624,U22001,1012,14:09:00,19:20:43.3980000
10625,U26443,1012,20:50:00,1.01:59:43.3980000
10626,U21231,1012,15:47:00,20:47:43.3980000
10627,U21154,1012,05:21:00,10:31:43.3980000
10628,U22129,1012,23:17:00,1.04:39:43.3980000
10629,U25343,1012,13:17:00,18:37:43.3980000
10630,U24702,1012,16:20:00,21:23:43.3980000
10631,U29691,1012,05:00:00,10:09:43.3980000
10632,U23361,1012,22:16:00,1.03:37:43.3980000
10633,U29550,1012,08:26:00,13:30:43.3980000
10634,U26592,1012,04:44:00,10:05:43.3980000
10635,U24731,1012,17:13:00,22:38:43.3980000
10636,U23158,1012,13:06:00,18:19:43.3980000
10637,U27099,1013,00:34:00,04:21:19.8640000
10638,U21756,1013,17:45:00,21:51:19.8640000
10639,U21400,1013,19:42:00,23:32:19.8640000
10640,U29204,1013,00:38:00,04:26:19.8640000
10641,U27985,1013,12:17:00,16:16:19.8640000
10642,U29928,1013,18:55:00,23:08:19.8640000
10643,U21075,1013,20:42:00,1.00:39:19.8640000
10644,U28047,1013,12:36:00,16:22:19.8640000
10645,U28046,1013,21:06:00,1.00:53:19.8640000
10646,U21228,1013,17:10:00,21:25:19.8640000
10647,U28819,1014,06:56:00,08:26:03.1930000
10648,U25249,1014,12:42:00,14:21:03.1930000
10649,U28776,1014,06:40:00,08:13:03.1930000
10650,U25612,1014,14:32:00,16:07:03.1930000
10651,U24664,1014,22:34:00,1.00:14:03.1930000
10652,U29576,1014,11:43:00,13:22:03.1930000
10653,U27062,1014,00:34:00,02:21:03.1930000
10654,U22137,1014,06:13:00,07:59:03.1930000
10655,U29171,1014,09:48:00,11:39:03.1930000
10656,U28921,1014,06:47:00,08:39:03.1930000
10657,U25675,1014,10:37:00,12:19:03.1930000
10658,U27745,1014,18:08:00,20:04:03.1930000
10659,U25196,1014,04:28:00,06:02:03.1930000
10660,U23644,1015,20:25:00,23:15:30.4550000
10661,U23038,1015,00:40:00,03:26:30.4550000
10662,U21687,1015,16:02:00,18:44:30.4550000
10663,U21126,1015,07:31:00,10:06:30.4550000
10664,U29438,1015,22:34:00,1.01:13:30.4550000
10665,U28115,1015,06:28:00,09:06:30.4550000
10666,U24593,1015,00:04:00,02:44:30.4550000
10667,U28010,1015,01:48:00,04:25:30.4550000
10668,U22633,1015,01:14:00,04:03:30.4550000
10669,U28476,1015,19:52:00,22:46:30.4550000
10670,U25208,1016,13:47:00,16:37:29.5630000
10671,U26071,1016,12:49:00,15:38:29.5630000
10672,U29398,1016,00:59:00,04:03:29.5630000
10673,U22019,1016,01:07:00,04:12:29.5630000
10674,U21950,1016,09:05:00,12:00:29.5630000
10675,U23292,1016,04:28:00,07:22:29.5630000
10676,U26070,1016,16:13:00,18:54:29.5630000
10677,U23447,1016,06:03:00,09:07:29.5630000
10678,U26835,1016,12:02:00,14:50:29.5630000
